Invoice_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Mode,Delivery_Days,Return_Flag,Profit_Margin,Year,Month,Quarter
INV006394,2024-03-24,CUST097,PROD074,SP19,126,200.44,0.0,25255.44,17013.78,8241.66,Cheque,6,0,32.633206944721614,2024,March,1
INV006395,2024-11-01,CUST059,PROD070,SP09,61,164.45,0.0,10031.45,5960.31,4071.14,Bank Transfer,4,1,40.583764062024926,2024,November,4
INV006396,2025-05-13,CUST080,PROD062,SP17,105,102.0,10.0,9639.0,7585.2,2053.8,Cheque,1,0,21.307189542483663,2025,May,2
INV006397,2025-08-14,CUST185,PROD020,SP13,138,147.37,5.0,19320.21,13366.68,5953.53,Bank Transfer,6,0,30.815037724745224,2025,August,3
INV006398,2024-08-22,CUST143,PROD096,SP03,25,62.46,15.0,1327.28,956.0,371.28,Cheque,1,0,27.97299740823338,2024,August,3
INV006399,2025-05-05,CUST027,PROD093,SP18,61,87.26,0.0,5322.86,3248.86,2074.0,Credit Card,6,0,38.96401558560624,2025,May,2
INV006400,2024-10-17,CUST156,PROD046,SP03,20,59.42,0.0,1188.4,894.4,294.0,Credit Card,1,0,24.739145069000333,2024,October,4
INV006401,2025-06-13,CUST022,PROD016,SP03,127,47.33,0.0,6010.91,4725.67,1285.24,Credit Card,5,0,21.38178744982041,2025,June,2
INV006402,2024-02-16,CUST162,PROD048,SP07,91,172.28,0.0,15677.48,12813.71,2863.77,Credit Card,1,0,18.266775017413515,2024,February,1
INV006403,2024-05-23,CUST094,PROD003,SP13,65,74.01,5.0,4570.12,3069.95,1500.17,Bank Transfer,3,0,32.82561508231731,2024,May,2
INV006404,2025-08-04,CUST168,PROD026,SP17,61,7.43,0.0,453.23,349.53,103.7,Bank Transfer,6,0,22.88021534320323,2025,August,3
INV006405,2024-03-07,CUST041,PROD019,SP10,123,107.11,0.0,13174.53,8601.39,4573.14,Cheque,4,0,34.711978340024274,2024,March,1
INV006406,2024-06-01,CUST124,PROD029,SP20,147,88.49,0.0,13008.03,8196.72,4811.31,Credit Card,6,0,36.98723019550232,2024,June,2
INV006407,2024-11-01,CUST071,PROD035,SP01,80,188.04,0.0,15043.2,10724.0,4319.2,Bank Transfer,1,0,28.71197617528185,2024,November,4
INV006408,2024-01-01,CUST086,PROD092,SP05,69,81.11,5.0,5316.76,3900.57,1416.19,Cheque,4,0,26.63633491073511,2024,January,1
INV006409,2025-06-19,CUST151,PROD047,SP07,11,154.79,5.0,1617.56,1402.61,214.95,Bank Transfer,4,0,13.288533346521922,2025,June,2
INV006410,2025-04-08,CUST052,PROD082,SP16,52,60.6,0.0,3151.2,2102.36,1048.84,Credit Card,5,0,33.28382838283828,2025,April,2
INV006411,2024-08-07,CUST127,PROD054,SP04,44,217.35,0.0,9563.4,5559.84,4003.56,Credit Card,5,0,41.86335403726708,2024,August,3
INV006412,2024-06-10,CUST103,PROD024,SP04,109,148.66,0.0,16203.94,9368.55,6835.39,Credit Card,6,0,42.18350598681555,2024,June,2
INV006413,2024-02-05,CUST079,PROD035,SP04,72,188.04,0.0,13538.88,9651.6,3887.28,Credit Card,1,1,28.711976175281855,2024,February,1
INV006414,2024-12-08,CUST055,PROD056,SP10,8,128.07,5.0,973.33,726.56,246.77,Bank Transfer,3,0,25.353169017702115,2024,December,4
INV006415,2024-11-15,CUST134,PROD084,SP14,108,111.69,15.0,10253.14,6770.52,3482.62,Cheque,1,0,33.96637517872574,2024,November,4
INV006416,2025-12-20,CUST008,PROD014,SP16,32,193.05,0.0,6177.6,3909.76,2267.84,Cheque,4,0,36.71069671069671,2025,December,4
INV006417,2024-04-11,CUST027,PROD082,SP13,79,60.6,0.0,4787.4,3193.97,1593.43,Bank Transfer,5,0,33.28382838283829,2024,April,2
INV006418,2024-09-10,CUST043,PROD073,SP04,47,220.0,0.0,10340.0,6913.7,3426.3,Credit Card,4,0,33.13636363636363,2024,September,3
INV006419,2024-03-20,CUST039,PROD066,SP05,101,29.49,0.0,2978.49,2465.41,513.08,Bank Transfer,5,0,17.226178365547646,2024,March,1
INV006420,2024-01-08,CUST108,PROD068,SP07,132,61.16,15.0,6862.15,5035.8,1826.35,Credit Card,5,0,26.614836457961427,2024,January,1
INV006421,2025-02-28,CUST179,PROD012,SP16,41,117.69,0.0,4825.29,3312.8,1512.49,Credit Card,5,0,31.345059053445496,2025,February,1
INV006422,2024-07-24,CUST018,PROD013,SP14,45,39.38,15.0,1506.28,1134.0,372.28,Cheque,3,0,24.71519239450832,2024,July,3
INV006423,2024-10-30,CUST010,PROD089,SP03,53,37.72,0.0,1999.16,1220.06,779.1,Cheque,2,0,38.97136797454931,2024,October,4
INV006424,2024-08-07,CUST183,PROD027,SP01,72,54.97,0.0,3957.84,2836.8,1121.04,Credit Card,6,0,28.324540658541018,2024,August,3
INV006425,2024-05-26,CUST113,PROD061,SP17,135,80.97,0.0,10930.95,6174.9,4756.05,Credit Card,4,0,43.50994195381005,2024,May,2
INV006426,2025-09-26,CUST127,PROD082,SP02,64,60.6,0.0,3878.4,2587.52,1290.88,Cash,4,0,33.28382838283829,2025,September,3
INV006427,2024-08-26,CUST035,PROD010,SP08,131,72.34,10.0,8528.89,7464.38,1064.51,Bank Transfer,2,0,12.481225575661076,2024,August,3
INV006428,2025-09-19,CUST045,PROD077,SP12,122,26.88,5.0,3115.39,2104.5,1010.89,Cheque,3,0,32.4482649042335,2025,September,3
INV006429,2025-08-17,CUST160,PROD014,SP17,73,193.05,5.0,13388.02,8919.14,4468.88,Cheque,4,0,33.379693188387826,2025,August,3
INV006430,2025-01-08,CUST117,PROD018,SP01,111,212.09,15.0,20010.69,16273.71,3736.98,Bank Transfer,5,0,18.674918256192065,2025,January,1
INV006431,2025-08-24,CUST015,PROD008,SP11,131,129.22,10.0,15235.04,10907.06,4327.98,Credit Card,2,0,28.40806456694567,2025,August,3
INV006432,2025-12-03,CUST093,PROD017,SP16,117,56.38,0.0,6596.46,4892.94,1703.52,Bank Transfer,3,0,25.824760553387726,2025,December,4
INV006433,2024-07-23,CUST060,PROD068,SP18,84,61.16,10.0,4623.7,3204.6,1419.1,Credit Card,6,0,30.69187014728464,2024,July,3
INV006434,2024-10-10,CUST151,PROD063,SP09,70,100.92,10.0,6357.96,4523.4,1834.56,Credit Card,4,0,28.85453824811732,2024,October,4
INV006435,2024-07-01,CUST128,PROD025,SP06,29,122.66,0.0,3557.14,2844.61,712.53,Credit Card,4,0,20.030979944562205,2024,July,3
INV006436,2025-01-22,CUST147,PROD062,SP16,76,102.0,0.0,7752.0,5490.24,2261.76,Cheque,6,0,29.176470588235297,2025,January,1
INV006437,2024-06-01,CUST149,PROD019,SP02,74,107.11,5.0,7529.83,5174.82,2355.01,Bank Transfer,1,0,31.27573929291897,2024,June,2
INV006438,2025-10-28,CUST001,PROD040,SP18,85,173.37,5.0,13999.63,9232.7,4766.93,Bank Transfer,5,0,34.05039990342602,2025,October,4
INV006439,2024-07-23,CUST180,PROD060,SP06,115,220.34,0.0,25339.1,16738.25,8600.85,Bank Transfer,2,0,33.942997186166835,2024,July,3
INV006440,2025-02-24,CUST144,PROD072,SP08,129,230.13,0.0,29686.77,16775.16,12911.61,Cheque,5,0,43.492808412636336,2025,February,1
INV006441,2025-02-05,CUST053,PROD016,SP04,119,47.33,0.0,5632.27,4427.99,1204.28,Credit Card,6,0,21.381787449820408,2025,February,1
INV006442,2025-06-13,CUST164,PROD100,SP07,108,50.95,0.0,5502.6,4234.68,1267.92,Cash,6,0,23.042198233562317,2025,June,2
INV006443,2025-11-12,CUST152,PROD065,SP18,94,98.37,10.0,8322.1,5605.22,2716.88,Credit Card,5,0,32.646567573088525,2025,November,4
INV006444,2024-01-02,CUST007,PROD028,SP10,85,79.26,0.0,6737.1,4957.2,1779.9,Credit Card,1,0,26.419379258137777,2024,January,1
INV006445,2024-10-04,CUST079,PROD078,SP18,130,13.95,15.0,1541.48,1341.6,199.88,Cheque,4,0,12.966759218413474,2024,October,4
INV006446,2025-04-17,CUST001,PROD088,SP01,75,179.46,5.0,12786.52,8642.25,4144.27,Credit Card,1,0,32.411242464720665,2025,April,2
INV006447,2025-11-19,CUST196,PROD095,SP02,78,92.42,15.0,6127.45,4258.8,1868.65,Credit Card,3,0,30.496372879419663,2025,November,4
INV006448,2024-11-04,CUST170,PROD008,SP11,88,129.22,5.0,10802.79,7326.88,3475.91,Credit Card,4,0,32.17603970826055,2024,November,4
INV006449,2025-03-12,CUST006,PROD031,SP12,105,131.42,0.0,13799.1,8940.75,4858.35,Credit Card,3,0,35.20773093897429,2025,March,1
INV006450,2025-12-21,CUST115,PROD051,SP08,132,245.98,0.0,32469.36,19006.68,13462.68,Cheque,6,0,41.46272054638588,2025,December,4
INV006451,2025-05-10,CUST008,PROD035,SP10,92,188.04,5.0,16434.7,12332.6,4102.1,Bank Transfer,1,0,24.959993185150932,2025,May,2
INV006452,2025-04-15,CUST033,PROD037,SP11,88,57.11,0.0,5025.68,3193.52,1832.16,Credit Card,1,0,36.45596217825249,2025,April,2
INV006453,2024-07-29,CUST083,PROD077,SP12,132,26.88,0.0,3548.16,2277.0,1271.16,Credit Card,3,0,35.82589285714286,2024,July,3
INV006454,2024-05-30,CUST004,PROD018,SP12,39,212.09,0.0,8271.51,5717.79,2553.72,Bank Transfer,3,0,30.873685699467202,2024,May,2
INV006455,2024-12-24,CUST052,PROD017,SP19,37,56.38,5.0,1981.76,1547.34,434.42,Bank Transfer,4,0,21.920918779266916,2024,December,4
INV006456,2024-03-17,CUST068,PROD050,SP06,6,34.74,0.0,208.44,119.7,88.74,Credit Card,5,0,42.573402417962,2024,March,1
INV006457,2025-07-29,CUST155,PROD065,SP13,44,98.37,0.0,4328.28,2623.72,1704.56,Credit Card,2,0,39.38192538375521,2025,July,3
INV006458,2024-12-11,CUST126,PROD075,SP12,125,59.3,0.0,7412.5,5675.0,1737.5,Bank Transfer,2,0,23.440134907251263,2024,December,4
INV006459,2025-07-19,CUST066,PROD004,SP18,8,152.38,15.0,1036.18,829.12,207.06,Credit Card,1,0,19.983014534154297,2025,July,3
INV006460,2024-09-12,CUST199,PROD073,SP16,31,220.0,0.0,6820.0,4560.1,2259.9,Credit Card,4,0,33.13636363636363,2024,September,3
INV006461,2024-03-23,CUST074,PROD026,SP02,7,7.43,0.0,52.01,40.11,11.9,Cheque,5,0,22.88021534320323,2024,March,1
INV006462,2024-07-28,CUST135,PROD091,SP18,75,189.89,10.0,12817.58,10248.0,2569.58,Credit Card,4,0,20.04731002264078,2024,July,3
INV006463,2024-10-15,CUST194,PROD082,SP14,68,60.6,5.0,3914.76,2749.24,1165.52,Cheque,1,0,29.772450929303456,2024,October,4
INV006464,2024-09-01,CUST165,PROD090,SP07,128,158.93,10.0,18308.74,15399.68,2909.06,Bank Transfer,6,0,15.888914256251386,2024,September,3
INV006465,2024-07-15,CUST029,PROD081,SP13,31,133.26,0.0,4131.06,2661.97,1469.09,Bank Transfer,4,0,35.56205913252288,2024,July,3
INV006466,2024-11-26,CUST088,PROD082,SP09,37,60.6,0.0,2242.2,1495.91,746.29,Credit Card,6,0,33.28382838283829,2024,November,4
INV006467,2024-05-20,CUST026,PROD034,SP13,51,228.51,0.0,11654.01,6667.23,4986.78,Cheque,1,0,42.79024987965516,2024,May,2
INV006468,2024-07-10,CUST151,PROD091,SP07,46,189.89,5.0,8298.19,6285.44,2012.75,Bank Transfer,2,0,24.25528940648503,2024,July,3
INV006469,2024-02-21,CUST017,PROD086,SP09,7,132.92,0.0,930.44,572.81,357.63,Credit Card,3,0,38.436653626241345,2024,February,1
INV006470,2024-01-27,CUST118,PROD099,SP03,145,138.51,0.0,20083.95,12841.2,7242.75,Cheque,1,0,36.06237816764132,2024,January,1
INV006471,2024-01-16,CUST153,PROD065,SP14,96,98.37,0.0,9443.52,5724.48,3719.04,Cheque,3,0,39.38192538375521,2024,January,1
INV006472,2025-06-24,CUST028,PROD021,SP14,64,69.62,0.0,4455.68,3344.64,1111.04,Cheque,4,0,24.935363401321457,2025,June,2
INV006473,2024-06-20,CUST062,PROD021,SP08,143,69.62,0.0,9955.66,7473.18,2482.48,Credit Card,4,0,24.93536340132146,2024,June,2
INV006474,2025-12-06,CUST171,PROD075,SP01,149,59.3,0.0,8835.7,6764.6,2071.1,Bank Transfer,4,0,23.440134907251263,2025,December,4
INV006475,2024-03-25,CUST038,PROD079,SP05,28,79.05,5.0,2102.73,1752.52,350.21,Credit Card,6,0,16.655015146975597,2024,March,1
INV006476,2024-11-23,CUST089,PROD030,SP05,8,20.34,0.0,162.72,90.56,72.16,Bank Transfer,1,0,44.346116027531956,2024,November,4
INV006477,2024-10-13,CUST108,PROD083,SP13,70,52.71,0.0,3689.7,2846.2,843.5,Credit Card,5,0,22.860937203566685,2024,October,4
INV006478,2025-08-18,CUST108,PROD020,SP13,104,147.37,10.0,13793.83,10073.44,3720.39,Credit Card,1,0,26.9714067811478,2025,August,3
INV006479,2025-06-29,CUST079,PROD003,SP08,143,74.01,5.0,10054.26,6753.89,3300.37,Credit Card,1,0,32.82558835757181,2025,June,2
INV006480,2025-01-26,CUST040,PROD071,SP20,80,90.5,0.0,7240.0,4950.4,2289.6,Bank Transfer,6,0,31.624309392265193,2025,January,1
INV006481,2024-11-25,CUST182,PROD086,SP07,72,132.92,15.0,8134.7,5891.76,2242.94,Cheque,6,0,27.572498063849928,2024,November,4
INV006482,2024-10-31,CUST063,PROD081,SP13,76,133.26,0.0,10127.76,6526.12,3601.64,Bank Transfer,3,1,35.56205913252288,2024,October,4
INV006483,2024-07-07,CUST199,PROD030,SP05,108,20.34,0.0,2196.72,1222.56,974.16,Credit Card,2,0,44.346116027531956,2024,July,3
INV006484,2025-06-23,CUST108,PROD019,SP03,80,107.11,0.0,8568.8,5594.4,2974.4,Bank Transfer,6,0,34.71197834002428,2025,June,2
INV006485,2025-05-17,CUST169,PROD050,SP10,86,34.74,0.0,2987.64,1715.7,1271.94,Credit Card,3,0,42.57340241796201,2025,May,2
INV006486,2025-04-11,CUST191,PROD034,SP11,130,228.51,5.0,28220.98,16994.9,11226.08,Credit Card,6,0,39.779199730129854,2025,April,2
INV006487,2025-07-14,CUST011,PROD031,SP02,142,131.42,0.0,18661.64,12091.3,6570.34,Credit Card,3,0,35.20773093897429,2025,July,3
INV006488,2025-06-15,CUST021,PROD037,SP05,146,57.11,0.0,8338.06,5298.34,3039.72,Credit Card,6,0,36.45596217825249,2025,June,2
INV006489,2024-07-06,CUST151,PROD047,SP06,145,154.79,5.0,21322.32,18488.95,2833.37,Cheque,6,0,13.288281950556973,2024,July,3
INV006490,2025-01-13,CUST125,PROD050,SP19,144,34.74,0.0,5002.56,2872.8,2129.76,Cash,3,0,42.573402417962,2025,January,1
INV006491,2024-06-04,CUST005,PROD092,SP12,20,81.11,5.0,1541.09,1130.6,410.49,Cheque,5,0,26.636341810017587,2024,June,2
INV006492,2025-12-20,CUST139,PROD073,SP02,86,220.0,0.0,18920.0,12650.6,6269.4,Cheque,3,0,33.13636363636363,2025,December,4
INV006493,2024-01-01,CUST144,PROD043,SP01,138,119.15,5.0,15620.56,13398.42,2222.14,Bank Transfer,3,0,14.225738385819714,2024,January,1
INV006494,2024-04-05,CUST177,PROD020,SP04,42,147.37,0.0,6189.54,4068.12,2121.42,Cheque,2,0,34.27427563276108,2024,April,2
INV006495,2025-07-10,CUST154,PROD059,SP06,47,12.05,5.0,538.03,317.72,220.31,Cash,6,0,40.94753080683233,2025,July,3
INV006496,2024-01-17,CUST077,PROD046,SP09,145,59.42,15.0,7323.52,6484.4,839.12,Cheque,4,0,11.457878178799264,2024,January,1
INV006497,2024-02-17,CUST099,PROD027,SP06,62,54.97,0.0,3408.14,2442.8,965.34,Cash,4,0,28.324540658541025,2024,February,1
INV006498,2024-06-04,CUST091,PROD074,SP18,72,200.44,0.0,14431.68,9722.16,4709.52,Credit Card,2,0,32.633206944721614,2024,June,2
INV006499,2025-02-19,CUST123,PROD069,SP16,61,173.84,15.0,9013.6,7658.55,1355.05,Bank Transfer,2,0,15.033393982426555,2025,February,1
INV006500,2025-07-24,CUST036,PROD008,SP01,37,129.22,0.0,4781.14,3080.62,1700.52,Credit Card,3,0,35.5672496517567,2025,July,3
INV006501,2025-09-09,CUST022,PROD039,SP06,69,246.02,5.0,16126.61,9976.02,6150.59,Credit Card,2,0,38.13938577295538,2025,September,3
INV006502,2025-11-16,CUST031,PROD041,SP12,21,112.78,10.0,2131.54,1828.68,302.86,Credit Card,4,0,14.208506525798251,2025,November,4
INV006503,2024-03-14,CUST111,PROD033,SP11,140,217.43,0.0,30440.2,18510.8,11929.4,Credit Card,1,0,39.18962424688405,2024,March,1
INV006504,2024-06-13,CUST124,PROD094,SP05,21,37.44,15.0,668.3,566.79,101.51,Bank Transfer,2,0,15.189286248690708,2024,June,2
INV006505,2024-03-01,CUST094,PROD037,SP20,113,57.11,0.0,6453.43,4100.77,2352.66,Cheque,5,0,36.45596217825249,2024,March,1
INV006506,2024-06-18,CUST138,PROD095,SP11,132,92.42,0.0,12199.44,7207.2,4992.24,Bank Transfer,1,0,40.92187838130275,2024,June,2
INV006507,2025-10-06,CUST097,PROD011,SP08,9,168.82,0.0,1519.38,877.05,642.33,Cash,2,0,42.275796706551354,2025,October,4
INV006508,2025-02-05,CUST140,PROD031,SP11,102,131.42,5.0,12734.6,8685.3,4049.3,Bank Transfer,5,0,31.797622226061286,2025,February,1
INV006509,2025-11-17,CUST025,PROD077,SP09,68,26.88,0.0,1827.84,1173.0,654.84,Bank Transfer,4,0,35.82589285714286,2025,November,4
INV006510,2024-01-04,CUST084,PROD069,SP12,149,173.84,0.0,25902.16,18706.95,7195.21,Bank Transfer,1,0,27.778416935112748,2024,January,1
INV006511,2025-06-03,CUST192,PROD069,SP10,128,173.84,5.0,21138.94,16070.4,5068.54,Bank Transfer,5,0,23.977266598987462,2025,June,2
INV006512,2025-10-06,CUST086,PROD012,SP10,12,117.69,0.0,1412.28,969.6,442.68,Cash,6,0,31.345059053445496,2025,October,4
INV006513,2025-06-05,CUST116,PROD075,SP20,111,59.3,0.0,6582.3,5039.4,1542.9,Credit Card,5,0,23.440134907251263,2025,June,2
INV006514,2024-08-10,CUST088,PROD086,SP05,69,132.92,0.0,9171.48,5646.27,3525.21,Credit Card,5,0,38.43665362624135,2024,August,3
INV006515,2025-12-15,CUST070,PROD065,SP16,39,98.37,5.0,3644.61,2325.57,1319.04,Bank Transfer,5,0,36.191526665404524,2025,December,4
INV006516,2025-07-31,CUST115,PROD060,SP15,114,220.34,0.0,25118.76,16592.7,8526.06,Cheque,6,0,33.942997186166835,2025,July,3
INV006517,2025-05-10,CUST040,PROD027,SP15,41,54.97,0.0,2253.77,1615.4,638.37,Credit Card,3,0,28.324540658541025,2025,May,2
INV006518,2025-04-03,CUST030,PROD020,SP20,147,147.37,0.0,21663.39,14238.42,7424.97,Cheque,1,0,34.27427563276108,2025,April,2
INV006519,2024-08-22,CUST026,PROD045,SP06,36,144.96,0.0,5218.56,3538.08,1680.48,Cheque,5,0,32.20198675496688,2024,August,3
INV006520,2025-04-06,CUST110,PROD028,SP07,148,79.26,0.0,11730.48,8631.36,3099.12,Bank Transfer,3,0,26.419379258137777,2025,April,2
INV006521,2025-07-22,CUST056,PROD039,SP10,22,246.02,0.0,5412.44,3180.76,2231.68,Bank Transfer,3,0,41.23242012844484,2025,July,3
INV006522,2025-04-06,CUST052,PROD067,SP03,35,182.45,5.0,6066.46,3860.15,2206.31,Credit Card,4,0,36.36898619623305,2025,April,2
INV006523,2024-11-02,CUST189,PROD019,SP17,108,107.11,5.0,10989.49,7552.44,3437.05,Cheque,5,1,31.27579168824031,2024,November,4
INV006524,2025-03-07,CUST108,PROD014,SP09,63,193.05,15.0,10337.83,7697.34,2640.49,Credit Card,3,0,25.542014136429014,2025,March,1
INV006525,2025-02-17,CUST061,PROD002,SP19,87,169.37,0.0,14735.19,12274.83,2460.36,Cash,1,0,16.697171872232392,2025,February,1
INV006526,2025-12-12,CUST073,PROD016,SP16,16,47.33,0.0,757.28,595.36,161.92,Bank Transfer,5,0,21.381787449820408,2025,December,4
INV006527,2024-12-28,CUST171,PROD030,SP03,33,20.34,10.0,604.1,373.56,230.54,Credit Card,4,0,38.16255586823373,2024,December,4
INV006528,2024-03-25,CUST049,PROD026,SP07,102,7.43,5.0,719.97,584.46,135.51,Credit Card,1,0,18.82161756739864,2024,March,1
INV006529,2024-01-25,CUST070,PROD005,SP07,118,51.74,10.0,5494.79,4540.64,954.15,Credit Card,3,0,17.3646308594141,2024,January,1
INV006530,2024-10-07,CUST158,PROD002,SP20,40,169.37,15.0,5758.58,5643.6,114.98,Cheque,3,0,1.9966727908616362,2024,October,4
INV006531,2024-09-16,CUST094,PROD067,SP14,113,182.45,5.0,19586.01,12462.77,7123.24,Cheque,3,0,36.369020540681845,2024,September,3
INV006532,2025-06-30,CUST119,PROD082,SP14,105,60.6,0.0,6363.0,4245.15,2117.85,Cash,4,0,33.28382838283828,2025,June,2
INV006533,2025-12-28,CUST194,PROD012,SP13,24,117.69,10.0,2542.1,1939.2,602.9,Credit Card,2,0,23.716612249714803,2025,December,4
INV006534,2024-10-03,CUST103,PROD021,SP13,74,69.62,0.0,5151.88,3867.24,1284.64,Credit Card,2,0,24.93536340132146,2024,October,4
INV006535,2025-02-12,CUST083,PROD074,SP15,18,200.44,0.0,3607.92,2430.54,1177.38,Bank Transfer,4,0,32.633206944721614,2025,February,1
INV006536,2024-04-17,CUST003,PROD091,SP05,97,189.89,5.0,17498.36,13254.08,4244.28,Credit Card,3,0,24.255301639696516,2024,April,2
INV006537,2025-07-09,CUST199,PROD029,SP14,95,88.49,10.0,7565.9,5297.2,2268.7,Cash,6,0,29.985857597906396,2025,July,3
INV006538,2025-06-01,CUST155,PROD083,SP20,74,52.71,0.0,3900.54,3008.84,891.7,Credit Card,1,0,22.860937203566685,2025,June,2
INV006539,2024-04-16,CUST136,PROD054,SP14,35,217.35,0.0,7607.25,4422.6,3184.65,Credit Card,6,0,41.86335403726708,2024,April,2
INV006540,2024-09-05,CUST165,PROD089,SP04,52,37.72,15.0,1667.22,1197.04,470.18,Bank Transfer,5,0,28.201437122875205,2024,September,3
INV006541,2025-08-28,CUST015,PROD044,SP16,118,166.57,0.0,19655.26,11127.4,8527.86,Cheque,6,0,43.38716455544216,2025,August,3
INV006542,2024-06-19,CUST173,PROD022,SP18,90,94.64,0.0,8517.6,5638.5,2879.1,Bank Transfer,1,0,33.80177514792899,2024,June,2
INV006543,2025-10-03,CUST014,PROD021,SP11,49,69.62,15.0,2899.67,2560.74,338.93,Credit Card,4,0,11.688571458131443,2025,October,4
INV006544,2024-03-09,CUST111,PROD087,SP02,29,108.37,0.0,3142.73,2055.23,1087.5,Cash,5,0,34.603672603118945,2024,March,1
INV006545,2025-01-10,CUST160,PROD012,SP19,51,117.69,5.0,5702.08,4120.8,1581.28,Bank Transfer,3,0,27.73163477187272,2025,January,1
INV006546,2024-08-16,CUST118,PROD071,SP19,47,90.5,5.0,4040.82,2908.36,1132.46,Credit Card,2,0,28.025499774798185,2024,August,3
INV006547,2024-11-27,CUST152,PROD054,SP18,148,217.35,0.0,32167.8,18701.28,13466.52,Credit Card,6,0,41.86335403726708,2024,November,4
INV006548,2024-12-05,CUST059,PROD091,SP03,19,189.89,0.0,3607.91,2596.16,1011.75,Bank Transfer,5,0,28.04255095055032,2024,December,4
INV006549,2024-05-05,CUST011,PROD067,SP10,112,182.45,0.0,20434.4,12352.48,8081.92,Bank Transfer,1,0,39.550561797752806,2024,May,2
INV006550,2025-03-22,CUST064,PROD026,SP17,143,7.43,0.0,1062.49,819.39,243.1,Cheque,3,0,22.88021534320323,2025,March,1
INV006551,2024-08-18,CUST074,PROD056,SP04,98,128.07,0.0,12550.86,8900.36,3650.5,Cash,1,0,29.085656281720933,2024,August,3
INV006552,2024-07-26,CUST176,PROD072,SP13,14,230.13,0.0,3221.82,1820.56,1401.26,Cash,5,0,43.492808412636336,2024,July,3
INV006553,2024-01-16,CUST072,PROD033,SP03,106,217.43,5.0,21895.2,14015.32,7879.88,Bank Transfer,2,0,35.989075231100884,2024,January,1
INV006554,2024-01-17,CUST155,PROD076,SP16,48,73.63,0.0,3534.24,2537.28,996.96,Credit Card,5,0,28.208610620670925,2024,January,1
INV006555,2024-03-05,CUST016,PROD050,SP13,84,34.74,0.0,2918.16,1675.8,1242.36,Cheque,5,0,42.573402417962,2024,March,1
INV006556,2024-06-04,CUST109,PROD066,SP03,99,29.49,15.0,2481.58,2416.59,64.99,Bank Transfer,3,0,2.618896025918971,2024,June,2
INV006557,2024-08-05,CUST012,PROD053,SP12,15,262.93,5.0,3746.75,2194.05,1552.7,Cheque,3,0,41.4412490825382,2024,August,3
INV006558,2025-02-08,CUST200,PROD098,SP20,52,113.41,0.0,5897.32,4870.32,1027.0,Bank Transfer,6,0,17.41469006260471,2025,February,1
INV006559,2024-06-04,CUST076,PROD058,SP10,37,56.8,0.0,2101.6,1459.28,642.32,Bank Transfer,5,0,30.563380281690144,2024,June,2
INV006560,2025-06-20,CUST180,PROD040,SP19,90,173.37,0.0,15603.3,9775.8,5827.5,Cheque,1,0,37.347868720078445,2025,June,2
INV006561,2025-12-18,CUST069,PROD021,SP06,133,69.62,0.0,9259.46,6950.58,2308.88,Cash,3,0,24.935363401321464,2025,December,4
INV006562,2025-04-15,CUST168,PROD004,SP06,144,152.38,0.0,21942.72,14924.16,7018.56,Credit Card,2,0,31.985824911405697,2025,April,2
INV006563,2025-11-27,CUST056,PROD067,SP13,67,182.45,10.0,11001.74,7389.43,3612.31,Cheque,1,0,32.83398807824944,2025,November,4
INV006564,2025-08-31,CUST036,PROD014,SP05,51,193.05,5.0,9353.27,6231.18,3122.09,Bank Transfer,6,0,33.37966294140979,2025,August,3
INV006565,2024-01-01,CUST019,PROD058,SP07,81,56.8,0.0,4600.8,3194.64,1406.16,Bank Transfer,4,0,30.56338028169014,2024,January,1
INV006566,2025-08-25,CUST016,PROD014,SP14,139,193.05,0.0,26833.95,16983.02,9850.93,Cheque,5,0,36.71069671069671,2025,August,3
INV006567,2024-02-12,CUST057,PROD091,SP11,55,189.89,10.0,9399.55,7515.2,1884.35,Bank Transfer,4,0,20.047236303865613,2024,February,1
INV006568,2024-09-15,CUST072,PROD080,SP15,58,54.57,10.0,2848.55,2251.56,596.99,Credit Card,5,0,20.95768022327149,2024,September,3
INV006569,2024-11-10,CUST139,PROD096,SP19,78,62.46,0.0,4871.88,2982.72,1889.16,Credit Card,1,0,38.776817162984315,2024,November,4
INV006570,2024-11-22,CUST171,PROD053,SP18,133,262.93,15.0,29724.24,19453.91,10270.33,Credit Card,2,0,34.552035644982006,2024,November,4
INV006571,2024-03-01,CUST008,PROD054,SP20,50,217.35,0.0,10867.5,6318.0,4549.5,Credit Card,2,0,41.86335403726708,2024,March,1
INV006572,2024-10-04,CUST057,PROD057,SP08,21,92.24,10.0,1743.34,1605.03,138.31,Credit Card,1,0,7.93362166875079,2024,October,4
INV006573,2025-12-22,CUST125,PROD045,SP17,62,144.96,5.0,8538.14,6093.36,2444.78,Cheque,2,0,28.633636834251963,2025,December,4
INV006574,2024-12-17,CUST113,PROD083,SP18,100,52.71,0.0,5271.0,4066.0,1205.0,Bank Transfer,1,0,22.860937203566685,2024,December,4
INV006575,2024-08-08,CUST006,PROD055,SP19,80,39.6,5.0,3009.6,2100.8,908.8,Credit Card,2,0,30.196703880914406,2024,August,3
INV006576,2024-07-03,CUST088,PROD100,SP01,21,50.95,0.0,1069.95,823.41,246.54,Bank Transfer,1,0,23.042198233562313,2024,July,3
